Year_Birth,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Response,Complain,Income,AUS,CA,GER,IND,ME,SA,SP,US,2n Cycle,Basic,Graduation,Master,PhD,Divorced,Married,Single,Together,Widow
1.1990294732094737,-0.8233614576094854,-0.9280883946694518,-0.09673771537658872,-1.6610052311464922,1.0456608289349103,1.010648526240386,0.3992277510655187,0.541236807000117,1.7816849082608686,0.5513076726091939,-0.6864533285551089,1.4297333576123703,-0.2292396038308066,-0.24737535928356338,-0.13255329138609118,0,0,0,1,0,1,0,1.1694915644587105,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
0.09578546654366826,1.0384815105709801,0.9089439703847904,-0.10984668037404931,-1.6610052311464922,-1.6990273677569196,-0.7295145020750741,-1.002250853028928,-0.2764527778175313,-0.28339672168775176,0.13715666754740308,-0.16672691479142956,-1.125559405200391,-0.2292396038308066,-1.1690817486006555,0.28006323060136107,0,0,0,0,0,1,0,-1.0423278674160856,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
-0.6679988457634278,-0.8233614576094854,-0.9280883946694518,-0.1253664895089739,-1.6610052311464922,0.8940797292187902,1.8438507612166841,1.6492066104112009,0.3061311976587889,-1.4081775665632754,0.2445414555096986,-0.6864533285551089,-0.030433935423493222,0.7962978400636327,-0.5546108223892607,-0.9577863353609957,0,0,0,0,0,1,0,0.47752171833601914,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
0.09578546654366826,-0.8233614576094854,0.9089439703847904,-1.4657958299389657,-1.6610052311464922,0.21693059083761504,0.8544036577674381,0.6805726677707646,-1.5317354438498432,-1.4081775665632754,1.3345505060912632,-0.16672691479142956,1.0646915343534045,-0.2292396038308066,0.6743310300335287,-0.13255329138609118,1,0,0,0,0,1,0,0.8230304607485821,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1.283894396799151,1.0384815105709801,-0.9280883946694518,-1.510697801999233,-1.6610052311464922,-1.1287927270853202,-0.5461414732104364,-1.2377204666898962,-0.2764527778175313,-0.397849469510023,-0.22244237040693832,-0.16672691479142956,-1.125559405200391,-0.9129312330937661,-0.8618462854949581,1.5179127965637178,0,0,0,0,0,1,0,-1.4852949159461695,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
-1.0923234637118147,-0.8233614576094854,-0.9280883946694518,1.4291759458795406,-1.6264684407303525,0.555469680609235,1.0887971538427441,1.7669989349558226,1.7377659179848426,0.5868525330397198,-0.17801291610403572,-0.6864533285551089,-0.030433935423493222,1.1381436546951125,0.05986010382213396,-1.7830193793359002,0,0,0,0,0,1,0,1.5135717649249254,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
-1.431783158070524,1.0384815105709801,0.9089439703847904,1.4107932593313774,-1.6264684407303525,-0.4580539913886348,-1.4297870675640114,-1.002250853028928,-1.5317354438498432,-0.7185213490514875,0.04560346218719709,-0.16672691479142956,-0.760517581941425,-0.5710854184622863,-1.1690817486006555,0.6926797525888133,0,0,0,0,0,1,0,-0.20186902231466325,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
-0.4134040749943958,-0.8233614576094854,0.9089439703847904,1.3799043188201199,-1.6264684407303525,0.8763639787807934,-1.4297870675640114,0.9110975311492374,0.5789780557054889,0.37037817909889525,0.8436137304759038,0.8727259127359291,-0.760517581941425,-0.2292396038308066,0.6743310300335287,0.6926797525888133,0,0,0,1,0,1,0,0.3321675752951074,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
0.43524516090237764,1.0384815105709801,0.9089439703847904,-0.016878503323093264,-1.6264684407303525,0.4213910262206285,-0.10431867603364901,0.5242031026591684,-0.0842139287833421,-0.5379283118358039,-0.4931824997554742,2.431905154026967,0.3346078878354727,-0.5710854184622863,0.6743310300335287,0.6926797525888133,0,0,0,0,0,1,0,0.045268734403545376,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1.4536242439785056,1.0384815105709801,-0.9280883946694518,-0.03209695694083485,-1.6264684407303525,-1.090582370302255,-1.4297870675640114,-0.8304701607919969,-1.5317354438498432,-1.4081775665632754,-0.9121465470396275,-0.6864533285551089,-1.125559405200391,-0.5710854184622863,-1.1690817486006555,0.28006323060136107,0,0,0,0,0,1,0,-0.6943588583181455,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
0.26551531372302295,1.0384815105709801,0.9089439703847904,-0.048370154868716944,-1.6264684407303525,-0.561390985193641,-0.40390630183750775,-0.6369070288954641,-0.6948803331616352,-0.5379283118358039,-1.347138045349584,0.35299949897224975,-0.3954757586824591,-0.9129312330937661,-0.8618462854949581,1.1052962745762656,0,0,0,0,0,1,0,-0.5415842335003703,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
0.520110084492055,-0.8233614576094854,-0.9280883946694518,-0.1253664895089739,-1.6264684407303525,1.2753957977764523,0.8888669458066565,1.358660906731453,1.6482775075347782,1.4371714743923965,1.3588432280228615,-0.6864533285551089,0.3346078878354727,1.1381436546951125,0.3670955669278313,-1.370402857348448,0,0,1,1,0,1,0,1.069334901331421,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
0.09578546654366826,1.0384815105709801,-0.9280883946694518,-1.4814663168324818,-1.6264684407303525,-1.8226110732295748,0.4125808605906506,-0.5342328989287225,0.3061311976587889,-0.9730529391995395,0.4426701787586886,-0.16672691479142956,-0.760517581941425,-0.9129312330937661,-0.8618462854949581,1.5179127965637178,0,0,0,0,0,1,0,-0.9914162197170712,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
-0.49826899858407314,1.0384815105709801,0.9089439703847904,-1.512204579585148,-1.6264684407303525,-0.412818206312148,-0.40390630183750775,-0.48847472447076384,-0.35706078683004233,-0.5379283118358039,0.13715666754740308,0.35299949897224975,-0.3954757586824591,-0.5710854184622863,-1.1690817486006555,1.5179127965637178,0,0,0,0,0,1,0,-0.7147949444950686,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
0.6049750080817323,-0.8233614576094854,-0.9280883946694518,-1.526368288892749,-1.6264684407303525,1.374651065561127,1.5427615668540247,1.5067101933122422,0.5009776678495046,0.5322309547503398,-2.4247099692349265,-0.6864533285551089,2.159817004130302,0.4544520254321529,0.6743310300335287,1.1052962745762656,0,0,0,0,0,1,0,0.7979516132460279,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
-1.0074585401221372,-0.8233614576094854,0.9089439703847904,1.4442437217386908,-1.591931650314213,0.555469680609235,-0.18943366323249855,-0.31539647965282425,-1.5317354438498432,-0.5379283118358039,0.3388757151259738,0.8727259127359291,0.6996497110944385,-0.5710854184622863,0.05986010382213396,0.6926797525888133,0,1,0,1,0,1,0,-0.07294311165675382,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
-2.0258376231982655,-0.8233614576094854,-0.9280883946694518,0.026215335634075985,-1.591931650314213,0.6475529551337256,1.1128534260795881,1.3708815444213158,1.2421700401943199,1.310449564519497,1.139202837098343,-0.6864533285551089,1.4297333576123703,0.11260621080067316,-0.24737535928356338,-0.5451698133735434,1,0,0,0,0,1,0,0.7689442753910165,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
-1.686377928839556,1.0384815105709801,0.9089439703847904,-0.06238318641772653,-1.591931650314213,-0.2534910991550972,-0.9879642703872238,-0.6951600774413185,-1.5317354438498432,-0.7185213490514875,0.26921984047842956,0.35299949897224975,-0.760517581941425,-0.2292396038308066,-1.1690817486006555,0.6926797525888133,0,0,0,0,0,1,0,-0.1847662006792188,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
-1.0923234637118147,-0.8233614576094854,0.9089439703847904,-0.09538161554926522,-1.591931650314213,0.20281949618574355,0.5688257290635983,0.7575732325389876,0.6951059186109807,0.7475152568806083,-0.7167988780467066,1.3924523264996085,-0.030433935423493222,-0.2292396038308066,0.9815664931392261,-0.5451698133735434,0,0,0,0,0,1,0,0.10998962091725736,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
1.1141645496197963,-0.8233614576094854,-0.9280883946694518,-1.4828224166598052,-1.591931650314213,0.16969018883886428,1.9280276826708946,1.281386105565197,1.6845081808905977,0.6607910859720882,1.449066571920285,-0.16672691479142956,-0.3954757586824591,1.821835283958072,0.3670955669278313,-1.370402857348448,0,0,0,0,0,1,0,0.4358955932882669,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
0.3503802373127003,-0.8233614576094854,0.9089439703847904,-1.4954793483814914,-1.591931650314213,0.6094569198504836,-0.5461414732104364,-0.1269825930308231,-0.5601767474213315,-0.5379283118358039,0.4988853063828561,1.3924523264996085,1.0646915343534045,-0.5710854184622863,0.05986010382213396,1.1052962745762656,0,0,0,0,0,1,0,-0.15056055740832994,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
-1.686377928839556,1.0384815105709801,0.9089439703847904,-1.498040870277547,-1.591931650314213,1.2881280942399016,-1.4297870675640114,-0.19305579112732266,-1.5317354438498432,-1.4081775665632754,0.3388757151259738,4.5108108090816845,-0.3954757586824591,0.4544520254321529,1.2888019562449233,1.1052962745762656,0,1,0,0,0,1,0,0.4213720835003953,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
-0.32853915140471845,-0.8233614576094854,-0.9280883946694518,-1.512807290619514,-1.591931650314213,1.1714243592781042,1.2211497154967133,0.9925573708320317,-1.5317354438498432,0.6370995142385706,-0.430964996085411,0.8727259127359291,1.4297333576123703,0.4544520254321529,0.3670955669278313,0.28006323060136107,0,0,0,0,0,1,0,0.5156161702386332,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0.9444347024404417,-0.8233614576094854,-0.9280883946694518,1.4434903329457331,-1.5573948598980734,0.7918723855774561,0.5404914840009285,0.4521787280879967,0.8649843091585253,1.4951590239744186,0.7957645441485921,-1.2061797423187883,1.0646915343534045,1.1381436546951125,0.6743310300335287,-1.370402857348448,1,0,1,1,0,1,0,1.7587254356065396,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
1.1141645496197963,2.9003244787514455,-0.9280883946694518,1.413354781227433,-1.5573948598980734,-0.6057210783202454,-0.5461414732104364,0.05723231474428602,-0.0842139287833421,-0.02886513153969954,0.07733455509627632,-0.6864533285551089,-0.3954757586824591,-0.5710854184622863,-0.8618462854949581,0.28006323060136107,0,0,0,0,0,1,0,-0.2786928336516016,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
0.6049750080817323,-0.8233614576094854,0.9089439703847904,0.025763302358301484,-1.5573948598980734,1.0678322983126975,-1.4297870675640114,0.8458331521316257,0.06136676851406164,0.503027915286577,0.6315131751871714,-0.16672691479142956,-0.3954757586824591,0.7962978400636327,0.3670955669278313,0.6926797525888133,0,0,0,0,0,1,0,0.511013090633734,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
-1.686377928839556,-0.8233614576094854,-0.9280883946694518,0.024557880289569477,-1.5573948598980734,0.28563473176412524,0.7165796843349262,1.3611237635352935,1.3166494345463737,1.6177645116080799,0.5843894241298684,-0.6864533285551089,-0.3954757586824591,1.821835283958072,2.2105083455620154,-1.7830193793359002,0,0,0,0,0,1,0,1.1694915644587105,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
1.538489167568183,-0.8233614576094854,-0.9280883946694518,1.3984376831268743,-1.5228580694819336,1.1012757946034861,1.0509197410990143,1.408490412875586,0.7387632521100299,1.8411615157159538,0.6004168751556713,-0.6864533285551089,-0.030433935423493222,1.1381436546951125,-0.5546108223892607,-0.9577863353609957,0,0,1,1,0,1,0,0.8641804051475517,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1.3687593203888284,1.0384815105709801,-0.9280883946694518,-0.018535958667599772,-1.5228580694819336,-1.5980521280807678,0.25238913394428886,-0.910617375526692,-1.5317354438498432,-0.28339672168775176,0.26921984047842956,-0.16672691479142956,-0.760517581941425,-0.5710854184622863,-1.1690817486006555,0.28006323060136107,1,0,0,0,0,1,0,-1.2250225096657055,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
0.43524516090237764,-0.8233614576094854,-0.9280883946694518,-0.08106722848307263,-1.5228580694819336,0.25071121254467904,1.7598061614371914,1.2601573555031027,0.5789780557054889,1.8268122705750658,1.4648766864885296,-0.6864533285551089,0.6996497110944385,2.1636810985895516,2.2105083455620154,-1.370402857348448,0,1,1,1,1,1,0,2.0025696095040013,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
1.283894396799151,-0.8233614576094854,-0.9280883946694518,-1.4816169945910733,-1.5228580694819336,-1.5126787793911778,-0.40390630183750775,-2.2008443644441025,-0.2764527778175313,-0.7185213490514875,-0.2695661214642417,-0.6864533285551089,-1.4906012284593568,-0.5710854184622863,-1.1690817486006555,0.28006323060136107,1,0,0,0,0,1,0,-1.3228379512698134,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
-1.686377928839556,-0.8233614576094854,0.9089439703847904,-1.512204579585148,-1.5228580694819336,0.8742420202312229,-0.02924193658613669,0.8206085436382143,0.5789780557054889,1.0476032549069652,0.4988853063828561,0.8727259127359291,2.159817004130302,0.7962978400636327,0.3670955669278313,1.1052962745762656,1,0,0,0,0,1,0,-0.0918316107251333,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
-1.686377928839556,-0.8233614576094854,0.9089439703847904,-1.512204579585148,-1.5228580694819336,0.8742420202312229,-0.02924193658613669,0.8206085436382143,0.5789780557054889,1.0476032549069652,0.4988853063828561,0.8727259127359291,2.159817004130302,0.7962978400636327,0.3670955669278313,1.1052962745762656,1,0,0,0,0,1,0,-0.0918316107251333,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
-1.2620533108911693,-0.8233614576094854,-0.9280883946694518,1.41305342571025,-1.488321279065794,1.3793681947691645,0.4125808605906506,1.03279042803667,0.77947508221479,1.2588244221917775,0.6466069277999316,-0.6864533285551089,-0.760517581941425,0.4544520254321529,1.2888019562449233,-1.7830193793359002,0,1,1,1,1,1,0,1.3276232215752906,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0
-1.8561077760189106,-0.8233614576094854,-0.9280883946694518,-0.12461310071601639,-1.488321279065794,0.5758811549994369,0.5959538894552885,1.59612048597056,1.1357567206309178,0.6607910859720882,1.6619613480152104,-0.6864533285551089,0.6996497110944385,0.7962978400636327,2.2105083455620154,-0.5451698133735434,0,0,0,0,0,1,0,0.7180326276920022,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
0.6049750080817323,-0.8233614576094854,0.9089439703847904,-1.4793568282122007,-1.488321279065794,0.8088772894964346,1.2009126012308255,0.6981173811419532,-0.0842139287833421,1.095915713335824,1.2147285914327457,0.8727259127359291,1.0646915343534045,0.7962978400636327,0.9815664931392261,0.28006323060136107,1,0,0,0,0,1,0,0.12689403394904233,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
1.9628137855165697,-0.8233614576094854,-0.9280883946694518,1.4401754222567202,-1.4537844886496545,0.8847714344120494,1.6111215364744118,1.5307318389641162,1.429399206045162,0.9814629655135527,1.4596422974462955,-0.6864533285551089,-0.030433935423493222,2.5055269132210314,0.6743310300335287,-1.7830193793359002,1,0,0,1,0,1,0,1.2421091133980684,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
-1.177188387301492,1.0384815105709801,0.9089439703847904,-1.4938218930369849,-1.4537844886496545,0.3299648248907297,-0.7295145020750741,-0.055760149659791654,-1.5317354438498432,-1.4081775665632754,-2.4247099692349265,1.3924523264996085,-0.030433935423493222,-0.5710854184622863,0.05986010382213396,1.1052962745762656,0,0,0,0,0,1,0,-0.3825398968069567,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
-1.177188387301492,1.0384815105709801,0.9089439703847904,-1.4938218930369849,-1.4537844886496545,0.3299648248907297,-0.7295145020750741,-0.055760149659791654,-1.5317354438498432,-1.4081775665632754,-2.4247099692349265,1.3924523264996085,-0.030433935423493222,-0.5710854184622863,0.05986010382213396,1.1052962745762656,0,0,0,0,0,1,0,-0.3825398968069567,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
0.3503802373127003,1.0384815105709801,-0.9280883946694518,-1.4978901925189554,-1.4537844886496545,-1.5126787793911778,0.4125808605906506,-0.8304701607919969,-0.35706078683004233,0.37037817909889525,0.4988853063828561,0.8727259127359291,-0.3954757586824591,-0.5710854184622863,-0.8618462854949581,1.1052962745762656,0,0,0,0,0,1,0,-1.6866399669397776,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
0.520110084492055,-0.8233614576094854,-0.9280883946694518,-1.5114511907921904,-1.4537844886496545,0.28563473176412524,0.5404914840009285,0.949625961295906,-1.5317354438498432,0.5322309547503398,0.8080058024211004,-0.6864533285551089,0.6996497110944385,2.5055269132210314,0.05986010382213396,-0.13255329138609118,1,0,1,1,0,1,0,1.3733762455791594,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
1.1141645496197963,1.0384815105709801,-0.9280883946694518,1.3981363276096914,-1.419247698233515,-1.0212632037668128,-1.4297870675640114,-0.609654321146646,-0.6948803331616352,-0.7185213490514875,-0.560816776812538,0.35299949897224975,-0.030433935423493222,-0.5710854184622863,-1.1690817486006555,0.6926797525888133,0,0,0,0,0,1,0,-1.3008542779843466,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
-0.49826899858407314,-0.8233614576094854,-0.9280883946694518,0.04113243373463457,-1.419247698233515,1.2845924565799458,0.8888669458066565,1.4440124195038528,1.4766852696753234,0.8753249371557611,0.7042113387883864,-0.6864533285551089,0.3346078878354727,0.7962978400636327,0.6743310300335287,-0.9577863353609957,0,0,0,1,0,1,0,0.823070142469314,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0
1.793083938337215,-0.8233614576094854,-0.9280883946694518,0.027872790978582494,-1.419247698233515,0.9142212399166234,1.7808448883324415,1.3398812036242795,1.7214496988200507,0.2484963251385247,1.620384388052559,-0.6864533285551089,-0.3954757586824591,2.1636810985895516,0.9815664931392261,-1.370402857348448,0,0,0,1,0,1,0,0.8516012996755427,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
-1.0923234637118147,-0.8233614576094854,0.9089439703847904,-0.020494769529289285,-1.419247698233515,0.5990722936576052,1.1692987392976242,0.6131059066005925,1.090460728236459,1.0722241416023064,1.3939155154210754,-0.6864533285551089,0.6996497110944385,2.1636810985895516,-0.5546108223892607,-0.13255329138609118,0,0,0,0,0,1,0,0.4707758258115979,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
-0.5831339221737505,-0.8233614576094854,-0.9280883946694518,-0.03526118987125637,-1.419247698233515,1.446068891526854,0.3761471983133929,0.4672462933810959,-1.5317354438498432,-1.4081775665632754,1.5250851328618216,-0.6864533285551089,0.3346078878354727,0.11260621080067316,0.05986010382213396,0.28006323060136107,0,1,1,0,1,1,0,0.7715632689593213,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
0.1806503901333456,1.0384815105709801,0.9089439703847904,-0.12687326709488891,-1.419247698233515,0.34398659924502367,0.8179699954901805,-0.012330494057225558,-0.20535147487218094,-0.5379283118358039,-0.2695661214642417,1.3924523264996085,0.3346078878354727,-0.2292396038308066,-0.24737535928356338,1.1052962745762656,0,0,0,0,0,1,0,-0.6994381185718272,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
0.1806503901333456,1.0384815105709801,0.9089439703847904,-0.12687326709488891,-1.419247698233515,0.34398659924502367,0.8179699954901805,-0.012330494057225558,-0.20535147487218094,-0.5379283118358039,-0.2695661214642417,1.3924523264996085,0.3346078878354727,-0.2292396038308066,-0.24737535928356338,1.1052962745762656,0,0,0,0,0,1,0,-0.6994381185718272,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
0.010920542953990914,1.0384815105709801,0.9089439703847904,-1.4662478632147402,-1.419247698233515,-0.20666063833267084,1.1584024815117135,0.3105598057291921,1.049931191160131,0.33232094289166764,-2.4247099692349265,1.3924523264996085,0.6996497110944385,-0.5710854184622863,-0.24737535928356338,1.5179127965637178,0,0,0,0,0,1,0,-0.13786240677412526,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
-1.431783158070524,-0.8233614576094854,2.7459763354390327,-1.4938218930369849,-1.419247698233515,-0.056768691291340594,0.20515155948916905,0.2846838819543645,0.596999195718506,0.560135643922804,0.5167551470728041,1.9121787402632877,-0.030433935423493222,-0.5710854184622863,0.05986010382213396,0.28006323060136107,0,0,0,0,0,1,0,-0.22286065258183285,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
-2.0258376231982655,-0.8233614576094854,-0.9280883946694518,1.4442437217386908,-1.3847109078173752,-0.3512180567693291,0.4797392925160672,-0.4667661377585505,-0.8685434593610121,0.2918067480017649,0.10782096585726025,-0.6864533285551089,-0.3954757586824591,-0.5710854184622863,-0.8618462854949581,1.1052962745762656,0,0,0,0,0,1,0,-0.26389155181860674,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
0.1806503901333456,1.0384815105709801,-0.9280883946694518,1.4144095255375735,-1.3847109078173752,-0.46996478386374213,-0.5461414732104364,-1.1702537055197242,-0.5601767474213315,-0.397849469510023,-0.808352083406913,-0.6864533285551089,-1.125559405200391,-0.2292396038308066,-1.1690817486006555,0.28006323060136107,1,0,0,0,0,1,0,-0.5992020920030741,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
1.1141645496197963,-0.8233614576094854,-0.9280883946694518,-0.020494769529289285,-1.3847109078173752,1.452092940084258,0.4797392925160672,1.198262281265475,-1.5317354438498432,0.4723997852174485,-2.4247099692349265,-0.6864533285551089,1.0646915343534045,1.1381436546951125,0.05986010382213396,-0.9577863353609957,0,1,1,0,0,1,0,1.2675450963872097,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
